"FLEET_ID","COMPANY_NO","DAY_ID","CNT_DRIVES","CNT_VEH_USED","SUM_INCOME_NETTO","SUM_KILOMETERS","SUM_MINUTES"
"HAM",89,19/04/2018,3250,559,27557.87,25270.02,127747
"HAM",89,20/04/2018,3766,567,32343.03,29378.04,149610
"HAM",89,21/04/2018,3968,564,34862.2,35843.05,167774
"HAM",89,22/04/2018,2905,557,25273.79,29178.03,126411
"HAM",89,23/04/2018,2744,553,22334.45,20411.06,103733
"HAM",89,24/04/2018,2888,545,23425.76,22253.06,109812
"HAM",89,25/04/2018,3209,545,24588.37,24208.02,115846
"HAM",89,26/04/2018,3484,544,27814.98,25136.04,129029
"HAM",89,27/04/2018,3566,554,29957.87,26974.03,137178
"HAM",89,28/04/2018,3543,557,29832.52,28648.05,136674
"HAM",89,29/04/2018,2681,549,19650.16,23964.03,92435
"HAM",89,30/04/2018,3580,563,28224.62,26529.01,130951
"HAM",89,01/05/2018,2928,556,21264.11,23315.03,97568
"HAM",89,02/05/2018,2921,569,22790.94,22256.03,111475
"HAM",89,03/05/2018,2916,544,22590.83,21935,104921
"HAM",89,04/05/2018,3355,568,26414.4,25299.03,125146
"HAM",89,05/05/2018,3433,563,28337.58,30198.03,138628
"HAM",89,06/05/2018,2900,565,25047.74,30398,124579
"HAM",89,07/05/2018,2777,566,22291.85,22209.04,106907
"HAM",89,08/05/2018,2750,564,22508.15,22062,108110
"HAM",89,09/05/2018,3169,569,27478.68,25622.07,130264
"HAM",89,10/05/2018,3032,558,20824.62,24698.02,99550
"HAM",89,11/05/2018,3146,562,25496.55,24567.01,113698
"HAM",89,12/05/2018,3382,559,25767.07,27546.1,122274
"HAM",89,13/05/2018,2886,549,22517.75,25780.04,107529
"HAM",89,14/05/2018,2660,553,21677.28,20366.02,103340
"HAM",89,15/05/2018,2599,557,22675.65,19445.01,97872
"HAM",89,16/05/2018,2761,533,24732.43,22035.05,108337
"HAM",89,17/05/2018,2918,553,25693.21,24287.01,116822
"HAM",89,18/05/2018,3061,547,25317.66,24525.05,116819
"HAM",89,19/05/2018,2892,544,23647.19,23961.04,114654
"HAM",89,20/05/2018,2544,526,23660.51,32136.02,142947
"HAM",89,21/05/2018,2424,540,24782.94,34394.02,189477
"HAM",89,22/05/2018,2683,555,23162.23,24655.03,144246
"HAM",89,23/05/2018,2641,544,23166.11,21987,115607
"HAM",89,24/05/2018,2887,547,23283.03,22645.04,108363
"HAM",89,25/05/2018,3425,546,28435.97,26278.06,132975
"HAM",89,26/05/2018,3432,552,31209.58,31836.04,152478
"HAM",89,27/05/2018,2631,530,21952.03,27460.06,112147
"HAM",89,28/05/2018,2690,548,21973.13,20273,105140
"HAM",89,29/05/2018,2868,549,23888.24,22919.04,113562
"HAM",89,30/05/2018,2944,563,25499.08,23495.03,115922
"HAM",89,31/05/2018,3092,560,28073.34,26430.02,131809
"HAM",89,01/06/2018,3799,559,31898.67,31653.06,150307
"HAM",89,02/06/2018,3574,553,29454.65,30908.07,140726
"HAM",89,03/06/2018,2917,543,22410.3,26426.03,111878
"HAM",89,04/06/2018,2856,553,22022.19,21898.03,101630
"HAM",89,05/06/2018,2576,536,21760.64,19784.02,102007
"HAM",89,06/06/2018,2859,538,23698.9,22260.02,109476
"HAM",89,07/06/2018,2862,548,24222,22036.04,106376
"HAM",89,08/06/2018,3374,558,28388.18,29190.03,134244
"HAM",89,09/06/2018,3385,539,29898.39,31197.03,145015
"HAM",89,10/06/2018,2798,548,23419.22,25718.02,113131
"HAM",89,11/06/2018,2760,543,21772.93,21222.02,100157
"HAM",89,12/06/2018,2761,551,21803.7,20014.05,100813
"HAM",89,13/06/2018,2821,545,22603.44,22416.05,110224
"HAM",89,14/06/2018,3144,551,24230.48,23481.04,110124
"HAM",89,15/06/2018,3440,554,28106.42,25972.04,130126
"HAM",89,16/06/2018,3267,539,27507.9,28409.03,128422
"HAM",89,17/06/2018,2945,536,22076.72,25215.02,104564
"HAM",89,18/06/2018,2629,543,20937.64,19885.03,97818
"HAM",89,19/06/2018,2650,544,22393.94,20733.01,105670
"HAM",89,20/06/2018,2736,549,21141.76,20992.07,100829
"HAM",89,21/06/2018,3591,558,27604.3,24936,129196
"HAM",89,22/06/2018,3697,555,29231.6,28724,132148
"HAM",89,23/06/2018,3767,545,28524.06,28775.03,130397
"HAM",89,24/06/2018,2630,534,20198.87,22197.03,98350
"HAM",89,25/06/2018,2868,552,22328.35,21311.04,102567
"HAM",89,26/06/2018,2986,556,22768.31,22704.05,106262
"HAM",89,27/06/2018,2980,547,23623.66,21690.03,106472
"HAM",89,28/06/2018,3042,558,24702.7,23016.02,115582
"HAM",89,29/06/2018,3532,564,29862.59,28870,142439
"HAM",89,30/06/2018,3562,559,30291.73,31411.02,144589
"HAM",89,01/07/2018,2885,537,25280.49,26846.01,121535
"HAM",89,02/07/2018,2775,543,22010.04,23241,108513
"HAM",89,03/07/2018,2676,532,21873.97,20669.03,100739
"HAM",89,04/07/2018,2778,528,21810.24,21516.01,101044
"HAM",89,05/07/2018,2904,537,22624.69,21956.02,105731
"HAM",89,06/07/2018,3360,542,25153.19,25454.04,118270
"HAM",89,07/07/2018,3009,530,24894.76,25815.05,118909
"HAM",89,08/07/2018,2574,528,21234.21,26325.03,109627
"HAM",89,09/07/2018,2539,534,19705.45,19924.04,97565
"HAM",89,10/07/2018,2735,540,20477.41,19717.07,95447
"HAM",89,11/07/2018,3416,544,25218.32,23017.08,119520
"HAM",89,12/07/2018,2905,547,23111.7,22358.06,107476
"HAM",89,13/07/2018,3074,538,24627.41,25837.03,114442
"HAM",89,14/07/2018,2962,526,25640.32,26260.03,122669
"HAM",89,15/07/2018,2411,507,20226.29,25375.01,103146
"HAM",89,16/07/2018,2448,537,19138.16,18542.04,91074
"HAM",89,17/07/2018,2421,519,21964.47,21606.03,96708
"HAM",89,18/07/2018,2280,516,18217.24,17565.02,83675
"HAM",89,19/07/2018,2551,533,20433.94,19754.02,94820
"HAM",89,20/07/2018,2927,534,22803.53,23670.03,103955
"HAM",89,21/07/2018,2826,524,25043.83,26634.01,120137
"HAM",89,22/07/2018,2467,521,21980.55,27896.02,116334
"HAM",89,23/07/2018,2398,526,18071.21,17791.03,87619
"HAM",89,24/07/2018,2516,518,20174.76,21259.02,96783
"HAM",89,25/07/2018,2407,513,19602.73,18790.01,91476
"HAM",89,26/07/2018,3034,531,24305.55,24847.03,114180
"HAM",89,27/07/2018,3215,537,27361.87,27592.03,135862
"HAM",89,28/07/2018,3091,519,25597.17,26714.02,122850
"HAM",89,29/07/2018,2413,512,22413.56,26192.99,114402
"HAM",89,30/07/2018,2608,528,21057.81,21797.06,102299
"HAM",89,31/07/2018,2764,530,22931.94,23171.03,110721
"HAM",89,01/08/2018,2721,529,23267.96,23153.06,112034
"HAM",89,02/08/2018,2810,528,21876.06,22492.04,106789
"HAM",89,03/08/2018,3240,530,26622.31,27389.07,130578
"HAM",89,04/08/2018,2875,512,24414.99,26316.09,116740
"HAM",89,05/08/2018,2461,500,21677.77,27687.03,113813
"HAM",89,06/08/2018,2468,503,21103.72,21644.03,101357
"HAM",89,07/08/2018,2677,511,22046.39,22839.03,106327
"HAM",89,08/08/2018,2714,517,23698.2,23313.06,112396
"HAM",89,09/08/2018,3017,522,24748.33,26219.01,122124
"HAM",89,10/08/2018,3314,525,27329,28044,124806
"HAM",89,11/08/2018,3215,520,27553.3,29555.06,136341
"HAM",89,12/08/2018,2453,504,20276.81,24244,100638
"HAM",89,13/08/2018,2451,492,19746.67,18746.02,98556
"HAM",89,14/08/2018,2595,487,21252.27,20365.08,102110
"HAM",89,15/08/2018,2674,488,22257.66,21596.03,109854
"HAM",89,16/08/2018,2811,495,23649.16,22422.01,111037
"HAM",89,17/08/2018,3133,497,25422.76,24289.04,117275
"HAM",89,18/08/2018,3329,503,28593.53,30433.02,140493
"HAM",89,19/08/2018,2437,481,18957.87,22346.01,92880
"HAM",89,20/08/2018,2468,488,20922.38,19960.03,101478
"HAM",89,21/08/2018,2443,491,19514.88,17782.01,92480
"HAM",89,22/08/2018,2660,502,23731.56,23238.05,113712
"HAM",89,23/08/2018,2676,497,23770.77,21906.99,111559
"HAM",89,24/08/2018,3362,519,28040.72,26936.02,130048
"HAM",89,25/08/2018,3337,520,28218.18,27596.04,130173
"HAM",89,26/08/2018,2510,504,20273.21,22726.03,99742
"HAM",89,27/08/2018,2606,503,21975.61,20254.03,103081
"HAM",89,28/08/2018,2447,497,20402.14,18465.04,95438
"HAM",89,29/08/2018,2597,484,21098.61,19482.03,98513
"HAM",89,30/08/2018,2992,491,25414.44,23633.07,125419
"HAM",89,31/08/2018,2970,506,26060.45,24687.03,121816
"HAM",89,01/09/2018,2951,496,25751.53,25922.06,121199
"HAM",89,02/09/2018,2394,481,20049.03,21796.98,98320
"HAM",89,03/09/2018,2352,492,20564.57,19816,101395
"HAM",89,04/09/2018,2429,502,19777.37,18977,98235
"HAM",89,05/09/2018,2592,508,22488.19,19951.99,105958
"HAM",89,06/09/2018,2392,503,19967.45,18360.04,96105
"HAM",89,07/09/2018,3122,505,25784.59,24991.03,122792
"HAM",89,08/09/2018,2936,504,25168.17,27598.1,122210
"HAM",89,09/09/2018,2309,500,18671.44,22012.04,97198
"HAM",89,10/09/2018,2345,487,20840.31,18783.02,96807
"HAM",89,11/09/2018,2491,497,21197.57,19566.02,98409
"HAM",89,12/09/2018,2716,500,21364.21,20079,101391
"HAM",89,13/09/2018,2659,496,22181.22,21418.02,104180
"HAM",89,14/09/2018,3055,504,25041.32,25228.09,123349
"HAM",89,15/09/2018,3265,508,25998.15,26205.03,125726
"HAM",89,16/09/2018,2344,488,19636.22,22437.06,104177
"HAM",89,17/09/2018,2348,497,19236.6,19744.05,92082
"HAM",89,18/09/2018,2523,503,20085.03,20223.02,95092
"HAM",89,19/09/2018,2626,507,21504.29,21340.06,104222
"HAM",89,20/09/2018,2693,499,21000.04,19658.03,97981
"HAM",89,21/09/2018,3696,513,27733.94,26998.03,139113
"HAM",89,22/09/2018,3371,509,27151.49,27082.05,125121
"HAM",89,23/09/2018,2569,502,19423.52,21592.05,93745
"HAM",89,24/09/2018,2433,491,19790.52,19179.03,99130
"HAM",89,25/09/2018,2344,495,20347.26,18278.01,95508
"HAM",89,26/09/2018,2630,504,22909.41,21696.03,110138
"HAM",89,27/09/2018,2823,517,26526.29,23002.03,126648
"HAM",89,28/09/2018,3115,522,25756.77,23818.05,118487
"HAM",89,29/09/2018,3014,524,25659.18,23893.06,118162
"HAM",89,30/09/2018,2625,513,21820.51,24879.04,110777
"HAM",89,01/10/2018,2586,508,21766.66,18809.03,101806
"HAM",89,02/10/2018,3112,524,25035.53,22716.99,116854
"HAM",89,03/10/2018,2487,514,19852.41,22637.02,95326
"HAM",89,04/10/2018,2510,528,18915.95,18360.04,90465
"HAM",89,05/10/2018,2786,532,21617.49,20447.02,101204
"HAM",89,06/10/2018,2944,524,23564.79,24675.03,111765
"HAM",89,07/10/2018,2240,512,18390.91,20912.03,88727
"HAM",89,08/10/2018,2239,510,16230.64,15810.03,76811
"HAM",89,09/10/2018,2256,522,18454.53,17555.99,90385
"HAM",89,10/10/2018,2414,529,19000.62,18606.02,90066
"HAM",89,11/10/2018,2475,522,20467.41,18923.02,94774
"HAM",89,12/10/2018,2955,535,25248.17,21857.03,115650
"HAM",89,13/10/2018,3046,532,25941.98,27497.99,129378
"HAM",89,14/10/2018,2440,510,20613.05,25041.02,104243
"HEL",881,01/03/2018,336,118,4628.67,6581,11343
"HEL",881,02/03/2018,341,126,3358.81,3392,12144
"HEL",881,03/03/2018,385,134,3889.32,4816,18623
"HEL",881,04/03/2018,312,121,3476.45,5019,15820
"HEL",881,05/03/2018,280,119,2480.14,3144,9573
"HEL",881,06/03/2018,280,124,3642.8,2457,9762
"HEL",881,07/03/2018,313,130,3381.04,2213,9525
"HEL",881,08/03/2018,344,127,3133.39,3122,12008
"HEL",881,09/03/2018,391,134,3362.97,3818.99,14264
"HEL",881,10/03/2018,364,131,3139.54,3977.02,15952
"HEL",881,11/03/2018,332,126,3472.87,5745.02,19582
"HEL",881,12/03/2018,242,117,2567.44,2393.01,9588
"HEL",881,13/03/2018,316,126,2653.85,2768.04,9761
"HEL",881,14/03/2018,330,134,2853.92,2623.04,10166
"HEL",881,15/03/2018,314,124,4130.96,8860,14986
"HEL",881,16/03/2018,369,129,3825.2,3977,16249
"HEL",881,17/03/2018,369,125,3394.12,4430.03,16013
"HEL",881,18/03/2018,304,122,3690.5,4288.04,16952
"HEL",881,19/03/2018,310,120,3130.39,3168,11119
"HEL",881,20/03/2018,319,119,2922.38,3108.02,11437
"HEL",881,21/03/2018,287,116,3632.4,2868.01,10655
"HEL",881,22/03/2018,305,112,3498.4,3341.01,12358
"HEL",881,23/03/2018,380,132,3920.04,4768.02,16407
"HEL",881,24/03/2018,349,132,3766.29,4630.02,17341
"HEL",881,25/03/2018,320,124,3581.46,4059.02,15766
"HEL",881,26/03/2018,318,122,4135.94,3009.01,9555
"HEL",881,27/03/2018,326,120,3197.16,2930,11134
"HEL",881,28/03/2018,330,126,3512.7,3918.02,14272
"HEL",881,29/03/2018,332,116,3482.75,3289.01,11626
"HEL",881,30/03/2018,277,118,3220.12,4346,16152
"HEL",881,31/03/2018,249,101,2944.86,4472.01,14961
"HEL",881,01/04/2018,246,109,3519.56,4604,17085
"HEL",881,02/04/2018,202,94,2630.23,2990.02,11070
"HEL",881,03/04/2018,252,108,2307.82,2877.02,10352
"HEL",881,04/04/2018,337,129,3688.15,3981.01,16100
"HEL",881,05/04/2018,336,133,3264.64,3142.02,12786
"HEL",881,06/04/2018,341,122,2930.13,2698,10994
"HEL",881,07/04/2018,372,132,3960.33,4744.01,18992
"HEL",881,08/04/2018,255,117,3234.19,4883.01,15842
"HEL",881,09/04/2018,241,108,2512.97,2438.01,8475
"HEL",881,10/04/2018,291,122,2837.33,3010.01,11217
"HEL",881,11/04/2018,305,118,4645.01,3867,12521
"HEL",881,12/04/2018,284,120,3079.16,3363.01,12284
"HEL",881,13/04/2018,325,118,3142.45,3510.01,10697
"HEL",881,14/04/2018,348,131,3955.59,4900.02,15871
"HEL",881,15/04/2018,276,120,4087.65,6000.01,20581
"HEL",881,16/04/2018,278,118,3022.38,3295.01,13608
"HEL",881,17/04/2018,261,102,3041.94,2634,8523
"HEL",881,18/04/2018,297,114,4274.02,4166.01,14416
"HEL",881,19/04/2018,292,111,4361.56,3727.01,13414
"HEL",881,20/04/2018,319,125,3622.38,3539.02,15249
"HEL",881,21/04/2018,340,120,4078.98,4557.01,17699
"HEL",881,22/04/2018,292,115,3279,3950,13930
"HEL",881,23/04/2018,255,112,2763.92,3532.99,11795
"HEL",881,24/04/2018,275,114,3343.37,3305.01,13570
"HEL",881,25/04/2018,286,102,3228.72,3469.01,14200
"HEL",881,26/04/2018,296,112,3132.3,3515.01,11775
"HEL",881,27/04/2018,294,109,2980.47,2770.01,10575
"HEL",881,28/04/2018,288,109,3696.25,4872,17128
"HEL",881,29/04/2018,351,114,5511.2,6497.01,19812
"HEL",881,30/04/2018,385,128,4101.61,4508,19041
"HEL",881,01/05/2018,347,129,3775.92,4259.99,17275
"HEL",881,02/05/2018,315,120,4194.73,3932.02,13824
"HEL",881,03/05/2018,316,126,3900.46,3072,11928
"HEL",881,04/05/2018,312,125,3613.72,3470,13036
"HEL",881,05/05/2018,321,129,5463.33,6215.02,26242
"HEL",881,06/05/2018,278,118,3834.75,5387.01,18543
"HEL",881,07/05/2018,237,110,2410.73,2120.01,7696
"HEL",881,08/05/2018,302,124,3198.75,3531,11474
"HEL",881,09/05/2018,289,116,3540.15,3524,12767
"HEL",881,10/05/2018,279,119,4027.41,4611.01,20325
"HEL",881,11/05/2018,257,108,3171.87,3461,13617
"HEL",881,12/05/2018,267,121,3788.9,4879.01,17183
"HEL",881,13/05/2018,278,121,4391.95,6266,24867
"HEL",881,14/05/2018,256,122,3237.28,3616.01,11191
"HEL",881,15/05/2018,301,118,4350.72,4199,13683
"HEL",881,16/05/2018,291,126,3485.86,3367,14619
"HEL",881,17/05/2018,298,131,3391.23,3774.01,14988
"HEL",881,18/05/2018,337,136,3765.79,4666,15582
"HEL",881,19/05/2018,342,131,4460.53,6246,21001
"HEL",881,20/05/2018,259,116,3613.36,5624,19128
"HEL",881,21/05/2018,273,121,3390.52,3977.01,15028
"HEL",881,22/05/2018,330,128,3541,3997.05,14421
"HEL",881,23/05/2018,356,125,2698.59,4625.08,15129
"HEL",881,24/05/2018,386,131,3725.85,4599.06,16629
"HEL",881,25/05/2018,443,136,4103.89,5463.13,18979
"HEL",881,26/05/2018,486,135,3831.11,6024.07,21060
"HEL",881,27/05/2018,522,137,4421.26,7602.07,25385
"HEL",881,28/05/2018,307,118,3658.75,4075.04,17395
"HEL",881,29/05/2018,325,120,4350,4783.02,18687
"HEL",881,30/05/2018,329,126,4799.2,3811.01,16948
"HEL",881,31/05/2018,356,136,4844.56,4757.01,20239
"HEL",881,01/06/2018,376,135,4897.12,5477.01,21138
"HEL",881,02/06/2018,382,131,5469.56,7676,26784
"HEL",881,03/06/2018,305,115,4431.41,6179.01,23514
"HEL",881,04/06/2018,284,114,3664.89,3877,14329
"HEL",881,05/06/2018,312,125,4021.93,3230.01,13505
"HEL",881,06/06/2018,262,113,4302.89,3563,13641
"HEL",881,07/06/2018,317,121,3867.15,4254,16857
"HEL",881,08/06/2018,353,129,3952.86,5898,18539
"HEL",881,09/06/2018,355,135,3870.13,4943.02,17247
"HEL",881,10/06/2018,345,128,5279.75,7900.03,30357
"HEL",881,11/06/2018,273,120,3414.71,4352,15570
"HEL",881,12/06/2018,301,125,3102.89,3606.01,14874
"HEL",881,13/06/2018,318,130,4305.42,4380.02,19028
"HEL",881,14/06/2018,344,128,4602.14,4097,16865
"HEL",881,15/06/2018,386,136,3960.71,4434.01,18446
"HEL",881,16/06/2018,334,133,4066.78,5857,18966
"HEL",881,17/06/2018,308,121,5219.28,8502.02,34447
"HEL",881,18/06/2018,294,122,3406.14,3064,12723
"HEL",881,19/06/2018,346,131,3792.19,3591,13909
"HEL",881,20/06/2018,342,131,4081.95,4146.02,18061
"HEL",881,21/06/2018,321,125,5081.09,3485,13569
"HEL",881,22/06/2018,242,99,2137.32,2759,8988
"HEL",881,23/06/2018,163,89,3371.53,5695,26774
"HEL",881,24/06/2018,204,106,5179.94,9078,67132
"HEL",881,25/06/2018,257,116,4135.92,6245.02,44964
"HEL",881,26/06/2018,258,125,2562.84,2842.01,9758
"HEL",881,27/06/2018,322,128,4137.05,4152,15657
"HEL",881,28/06/2018,290,128,4328.21,4369.01,19484
"HEL",881,29/06/2018,361,129,4561.06,5128.02,23630
"HEL",881,30/06/2018,324,118,4211.82,5291.01,21684
"HEL",881,01/07/2018,248,113,4287.9,7670.01,28026
"HEL",881,02/07/2018,312,123,4015.79,4415,17234
"HEL",881,03/07/2018,301,124,3707.21,3640.01,16062
"HEL",881,04/07/2018,337,127,5409.21,5267,25485
"HEL",881,05/07/2018,301,123,3655.89,4321.03,15376
"HEL",881,06/07/2018,304,121,4033.87,4708.01,22400
"HEL",881,07/07/2018,274,112,4458.92,6021,29022
"HEL",881,08/07/2018,246,110,5075.7,11067,55026
"HEL",881,09/07/2018,277,120,5075.42,8257.02,42636
"HEL",881,10/07/2018,283,121,3821.14,5455.01,20559
"HEL",881,11/07/2018,263,120,3009.34,3935,13568
"HEL",881,12/07/2018,292,116,3357.35,4146,19380
"HEL",881,13/07/2018,277,117,4061.21,3890,18449
"HEL",881,14/07/2018,276,116,4078.36,6428,22758
"HEL",881,15/07/2018,273,113,4078.62,7233.01,36891
"HEL",881,16/07/2018,227,110,3632.8,5392.01,23342
"HEL",881,17/07/2018,268,120,4072.15,5508,20500
"HEL",881,18/07/2018,271,127,4629.09,5815,37080
"HEL",881,19/07/2018,236,110,3344.49,3586,16063
"HEL",881,20/07/2018,309,131,5157.32,6548,34952
"HEL",881,21/07/2018,250,107,3478.41,5881,24349
"HEL",881,22/07/2018,257,122,5304.98,10433,49368
"HEL",881,23/07/2018,248,118,3722.74,5617,32137
"HEL",881,24/07/2018,285,126,4381.78,7350.99,30449
"HEL",881,25/07/2018,225,113,2449.42,4152.01,12641
"HEL",881,26/07/2018,282,126,4149.67,5485.99,24612
"HEL",881,27/07/2018,299,119,4584.15,7853.01,40777
"HEL",881,28/07/2018,278,116,4788.55,6126.01,30080
"HEL",881,29/07/2018,280,120,7028.85,14050,86798
"HEL",881,30/07/2018,247,118,3735.06,5257,35790
"HEL",881,31/07/2018,296,128,4835.44,4730,18129
"HEL",881,01/08/2018,351,134,5480.89,5237,25083
"HEL",881,02/08/2018,375,135,4711.83,5353,28583
"HEL",881,03/08/2018,392,132,4590.3,6352.01,26350
"HEL",881,04/08/2018,323,113,4474.18,6127.99,28543
"HEL",881,05/08/2018,291,118,6972.44,15076.01,77586
"HEL",881,06/08/2018,305,120,4912.22,7347.02,41558
"HEL",881,07/08/2018,336,126,4126.36,6332.01,23821
"HEL",881,08/08/2018,334,126,4802.62,5965.03,25550
"HEL",881,09/08/2018,339,131,5228.07,5367.01,23271
"HEL",881,10/08/2018,379,133,4805.31,4960,19503
"HEL",881,11/08/2018,366,128,5297.79,7638.01,28766
"HEL",881,12/08/2018,376,135,5389.42,8461.02,34872
"HEL",881,13/08/2018,295,124,3357.04,3216.03,12997
"HEL",881,14/08/2018,287,116,3921.24,3780,16053
"HEL",881,15/08/2018,323,121,4214.58,4492,20055
"HEL",881,16/08/2018,320,126,4525.49,4828.02,24746
"HEL",881,17/08/2018,368,136,5126.87,4194.99,20324
"HEL",881,18/08/2018,353,129,4988.39,7886.01,31028
"HEL",881,19/08/2018,340,130,5932.67,8364.01,34252
"HEL",881,20/08/2018,323,119,3663.19,3819,15226
"HEL",881,21/08/2018,316,122,4279.89,5456,23764
"HEL",881,22/08/2018,315,124,4610.64,3422.01,15261
"HEL",881,23/08/2018,314,130,4346.54,4842,21977
"HEL",881,24/08/2018,410,133,4410.64,5546.02,20533
"HEL",881,25/08/2018,322,120,4999.86,7447.01,27927
"HEL",881,26/08/2018,338,125,5998.51,8459.01,36967
"HEL",881,27/08/2018,315,122,3766.31,5243.01,20254
"HEL",881,28/08/2018,324,129,3740.66,5025,14324
"HEL",881,29/08/2018,316,124,3640.6,3613.01,14689
"HEL",881,30/08/2018,322,127,4867.51,4227.99,18912
"HEL",881,31/08/2018,369,133,4179,4985.01,17497
"HEL",881,01/09/2018,390,128,5567.79,6403.98,27325
"HEL",881,02/09/2018,296,116,4604.07,6349.01,26358
"HEL",881,03/09/2018,296,122,3967.92,4877.01,19892
"HEL",881,04/09/2018,315,121,4399.85,5794.01,19476
"HEL",881,05/09/2018,305,128,3861.09,3991.01,14204
"HEL",881,06/09/2018,281,118,4797.47,4302.99,15039
"HEL",881,07/09/2018,340,120,4083.55,3956,15481
"HEL",881,08/09/2018,362,118,4392.09,5264.01,19728
"HEL",881,09/09/2018,307,122,4889.37,6926,35265
"HEL",881,10/09/2018,334,118,4142.9,4326.02,17080
"HEL",881,11/09/2018,343,119,3752.35,3931,16903
"HEL",881,12/09/2018,308,121,4437.96,5127,18088
"HEL",881,13/09/2018,358,136,5655.8,5071,19311
"HEL",881,14/09/2018,379,136,5240.17,4988.01,20254
"HEL",881,15/09/2018,367,130,4965.76,7868.02,28088
"HEL",881,16/09/2018,308,127,4847.74,6589,26013
"HEL",881,17/09/2018,283,116,3844.11,4133.01,17119
"HEL",881,18/09/2018,342,131,3698.47,3975,18319
"HEL",881,19/09/2018,315,127,4302.05,4355.02,17596
"HEL",881,20/09/2018,349,123,4578.96,4530,16057
"HEL",881,21/09/2018,397,132,4570.39,5108.02,18495
"HEL",881,22/09/2018,351,124,4412.49,6420,23148
"HEL",881,23/09/2018,326,124,4934.16,7034,27468
"HEL",881,24/09/2018,280,112,3640.49,4543.01,15825
"HEL",881,25/09/2018,306,124,3156.43,3329.02,11491
"HEL",881,26/09/2018,363,137,5775.18,3533,14500
"HEL",881,27/09/2018,318,124,4333.54,4836,20097
"HEL",881,28/09/2018,359,123,4831.34,4882.99,17592
"HEL",881,29/09/2018,380,135,4756.39,6189,22474
"HEL",881,30/09/2018,353,133,4448.84,5992,20323
"HEL",881,01/10/2018,264,121,3253.53,3713,14710
"HEL",881,02/10/2018,275,119,3240.91,2749,10356
"HEL",881,03/10/2018,372,134,5377.6,3966,14256
"HEL",881,04/10/2018,347,130,4937.39,4102,14436
"HEL",881,05/10/2018,364,128,4919.8,4023,14525
"HEL",881,06/10/2018,283,119,3919.88,4475.01,16177
"HEL",881,07/10/2018,249,112,3642.79,4955,18037
"HEL",881,08/10/2018,310,127,3816.65,3511,15440
"HEL",881,09/10/2018,306,127,3607.13,3578.01,13299
"HEL",881,10/10/2018,302,123,4613.02,3760,13438
"HEL",881,11/10/2018,314,123,3845.65,3392.01,13082
"HEL",881,12/10/2018,341,130,4473.27,4175.02,15472
"HEL",881,13/10/2018,372,125,5113.06,6566.99,22515
"HEL",881,14/10/2018,302,123,4617.36,6241.01,19618
"LIS",882,01/03/2018,468,178,2412.31,3536.02,13594
"LIS",882,02/03/2018,464,170,2369.77,3382.01,13521
"LIS",882,03/03/2018,350,145,2130.2,3343,10962
"LIS",882,04/03/2018,318,136,1833.52,2845.01,10097
"LIS",882,05/03/2018,404,163,2145.11,3313,11689
"LIS",882,06/03/2018,386,157,2250.77,2883,10566
"LIS",882,07/03/2018,416,161,2323.52,3324.01,12962
"LIS",882,08/03/2018,454,165,2317.55,3213,12245
"LIS",882,09/03/2018,488,174,2934.54,3758.01,14293
"LIS",882,10/03/2018,352,150,2282.75,3769,13315
"LIS",882,11/03/2018,327,140,1900.42,3173,10616
"LIS",882,12/03/2018,345,156,1706.7,2799.01,10075
"LIS",882,13/03/2018,358,157,2127.36,2786.01,9769
"LIS",882,14/03/2018,475,174,2492.62,3255.02,12070
"LIS",882,15/03/2018,442,161,2016.36,3095.03,11918
"LIS",882,16/03/2018,464,169,2328.06,3768,13870
"LIS",882,17/03/2018,395,158,2051.63,3680.03,12342
"LIS",882,18/03/2018,337,141,2180.54,3336.01,13329
"LIS",882,19/03/2018,412,166,2074.7,2981.03,11074
"LIS",882,20/03/2018,415,162,2008.19,2987.01,10868
"LIS",882,21/03/2018,416,161,2164.46,3439.01,12772
"LIS",882,22/03/2018,424,152,2493.7,3303,11388
"LIS",882,23/03/2018,466,171,2369.32,3911.03,14594
"LIS",882,24/03/2018,412,157,2305.64,4461,13936
"LIS",882,25/03/2018,290,130,1732.17,2693.01,10342
"LIS",882,26/03/2018,354,161,2121.22,3205.03,11722
"LIS",882,27/03/2018,396,166,2469.68,3309,13439
"LIS",882,28/03/2018,392,158,2119.06,3084.01,11326
"LIS",882,29/03/2018,453,161,2180.83,3714.01,12295
"LIS",882,30/03/2018,364,144,2585.56,4364.01,13566
"LIS",882,31/03/2018,336,149,1900.17,3032.01,11345
"LIS",882,01/04/2018,350,157,2965.5,5296.99,17818
"LIS",882,02/04/2018,414,174,2274.39,3565,13783
"LIS",882,03/04/2018,455,168,2351.38,4165.02,12930
"LIS",882,04/04/2018,453,169,2245.21,3811.01,13644
"LIS",882,05/04/2018,441,162,2773.12,3932,15322
"LIS",882,06/04/2018,520,172,3382.19,4531.02,16560
"LIS",882,07/04/2018,399,153,2417.76,3689,13513
"LIS",882,08/04/2018,364,141,1975.17,3549,12024
"LIS",882,09/04/2018,411,173,2251.86,3958.01,12262
"LIS",882,10/04/2018,524,174,3191.31,3911.02,17483
"LIS",882,11/04/2018,466,178,3567.97,4692,16071
"LIS",882,12/04/2018,463,172,2367.13,3549.01,13500
"LIS",882,13/04/2018,504,180,2980.4,4353.05,15045
